Customer_ID,Age,Gender,Occupation,City,Monthly_Income,Annual_Income,Family_Size,Current_Housing_Status,Plot_Budget,Preferred_Plot_Size_SqFt,Preferred_Location,Distance_to_City_Center_km,Purpose,Loan_Required,Expected_Purchase_Timeline,Lead_Source,Previous_Enquiry,Site_Visit,Negotiation_Done,Booking_Done,Purchase_Probability,Purchase_Intent,Purchased,Purchase_Value
CUST_13494,35,Male,Retail & Commerce,Mumbai,60500.0,726000,5,Owned Flat/House,2150000.0,600.0,Periphery / Growth Corridor,25.6,Investment,No,1-3 years,Google & Social Media Ads,No,No,No,No,0.0813,Low,No,0
CUST_21177,34,Male,Self Employed,Ahmedabad,132000.0,1582800,2,Owned Flat/House,5540000.0,1200.0,Suburbs,19.9,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,Yes,No,0.9298,High,Yes,5320000
CUST_19103,35,Female,Government & PSU,Bengaluru,282900.0,3394800,4,Rented,9680000.0,1800.0,Periphery / Growth Corridor,42.7,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.9419,High,Yes,9240000
CUST_17470,66,Male,Retired,Gurugram,148700.0,1784400,6,Owned Flat/House,8209999.999999999,1500.0,Within City Limits,10.9,Self-use,No,>3 years,Google & Social Media Ads,No,Yes,Yes,Yes,0.9078,High,Yes,8030000
CUST_13483,50,Male,BFSI & Banking,Mumbai,178900.0,2146800,2,Rented,6010000.0,1000.0,Unknown,33.4,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.1149,Low,No,0
CUST_13096,40,Male,IT & Software,Ahmedabad,116600.0,1399200,3,Rented,6840000.0,1500.0,Periphery / Growth Corridor,43.2,Investment,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.115,Low,No,0
CUST_13538,70,Male,Education,Hyderabad,207900.0,2494800,5,Living with Parents,8620000.0,2400.0,Within City Limits,14.5,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.8766,High,Yes,8190000
CUST_12202,42,Male,Real Estate & Construction,Delhi Ncr,283800.0,3405600,4,Rented,12260000.0,1500.0,Suburbs,26.7,Investment,Yes,6-12 months,Channel Partner / Broker,No,No,No,No,0.1944,Low,Yes,11940000
CUST_19339,39,Male,Education,Pune,28000.0,336000,3,Living with Parents,2000000.0,1000.0,Suburbs,22.8,Self-use,No,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.99,High,Yes,1910000
CUST_10342,44,Male,BFSI & Banking,Delhi,468700.0,5624400,4,Owned Flat/House,25930000.0,2400.0,Unknown,38.6,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0419,Low,No,0
CUST_18939,31,Male,Tech / Software,Chennai,64900.0,778800,2,Rented,2250000.0,600.0,City Centre,8.2,Self-use,Yes,0-6 months,Direct Walk-in / Exhibition,Yes,Yes,No,No,0.7817,High,No,0
CUST_15002,37,Male,IT & Software,Bengaluru,352700.0,4232400,5,Living with Parents,11520000.0,1500.0,Within City Limits,15.2,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.1129,Low,No,0
CUST_17410,35,Female,Manufacturing & Engineering,Noida,55100.0,661200,4,Owned Flat/House,2760000.0,1000.0,City Centre,5.2,Investment,No,0-6 months,Print / Newspaper Ad,Yes,Yes,Yes,No,0.9478,High,Yes,2670000
CUST_21692,48,Male,BFSI & Banking,Mumbai,94000.0,1128000,4,Owned Flat/House,3590000.0,900.0,Suburbs,21.1,Self-use,No,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0802,Low,No,0
CUST_18403,34,Male,Retail & Commerce,Delhi,126300.0,1515600,3,Rented,6920000.0,1000.0,Suburbs,19.0,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,6700000
CUST_17479,29,Male,Healthcare,Noida,140400.0,1684800,3,Living with Parents,5600000.0,1200.0,Within City Limits,12.4,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.9882,High,Yes,5420000
CUST_21248,39,Female,Retail & Commerce,Gurugram,43300.0,519600,3,Living with Parents,2270000.0,600.0,Suburbs,16.5,Self-use,Yes,>3 years,Print / Newspaper Ad,No,No,No,No,0.0323,Low,No,0
CUST_18342,43,Female,Government & PSU,Pune,103800.0,1245600,4,Living with Parents,3670000.0,1200.0,Periphery / Growth Corridor,22.8,Investment,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0437,Low,No,0
CUST_19784,54,Male,IT & Software,Bengaluru,48400.0,580800,2,Rented,2120000.0,900.0,Suburbs,20.1,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.804,High,Yes,2090000
CUST_11634,33,Female,IT & Software,Chennai,84700.0,1016400,2,Rented,2930000.0,1000.0,Suburbs,26.1,Self-use,Yes,6-12 months,Google & Social Media Ads,No,Yes,No,No,0.5067,Medium,Yes,2900000
CUST_16968,55,Male,Tech / Software,Delhi,146300.0,1755600,3,Rented,7940000.0,1200.0,Suburbs,23.9,Self-use,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.033,Low,No,0
CUST_17707,30,Female,Self-Employed / Business,Bengaluru,206700.0,2480400,2,Rented,4730000.0,1500.0,City Centre,4.5,Self-use,Yes,6-12 months,Google & Social Media Ads,Yes,No,No,No,0.2431,Low,Yes,10040000
CUST_16156,49,Male,Self-Employed / Business,Chennai,161000.0,1938000,4,Owned Flat/House,6240000.0,1000.0,Suburbs,16.7,Investment,No,6-12 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.7701,High,Yes,6100000
CUST_17108,33,Male,Retail & Commerce,Pune,93000.0,1112400,4,Rented,4730000.0,1000.0,Suburbs,16.1,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.2157,Low,No,0
CUST_20943,53,Male,PSU Employee,Bengaluru,175200.0,2102400,2,Rented,6050000.0,1494.0,Suburbs,25.5,Self-use,No,0-6 months,Print / Newspaper Ad,No,Yes,Yes,Yes,0.9888,High,Yes,5790000
CUST_12119,18,Male,IT & Software,Chennai,37200.0,446400,2,Living with Parents,2000000.0,1000.0,Suburbs,27.8,Self-use,Yes,>3 years,Print / Newspaper Ad,Yes,No,No,No,0.0304,Low,No,0
CUST_17473,31,Male,Education,Kolkata,79600.0,955200,3,Rented,4680000.0,1494.0,Suburbs,15.9,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.1207,Low,No,0
CUST_10065,27,Male,Retail & Commerce,Mumbai,28000.0,336000,4,Rented,2000000.0,900.0,Suburbs,22.6,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.0974,Low,No,0
CUST_12558,25,Male,Manufacturing & Engineering,Delhi,77000.0,924000,4,Living with Parents,4560000.0,1500.0,Suburbs,16.4,Investment,Yes,0-6 months,Channel Partner / Broker,Yes,Yes,No,Yes,0.99,High,Yes,4310000
CUST_16574,43,Male,IT,Bombay,63600.0,763200,3,Owned Flat/House,3390000.0,600.0,Within City Limits,13.1,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,No,No,0.6914,High,No,0
CUST_11533,35,Female,Real Estate & Construction,Gurugram,158400.0,1900800,3,Rented,9110000.0,2400.0,Within City Limits,14.8,Self-use,Yes,6-12 months,Print / Newspaper Ad,Yes,No,No,No,0.1793,Low,No,0
CUST_21060,31,Male,IT & Software,Chennai,117000.0,1406400,3,Rented,6080000.0,1494.0,Periphery / Growth Corridor,35.9,Self-use,Yes,6-12 months,Direct Walk-in / Exhibition,Yes,Yes,No,Yes,0.9299,High,Yes,6000000
CUST_14387,51,Male,IT & Software,Ahmedabad,171900.0,2062800,5,Rented,7459999.999999999,1200.0,Within City Limits,10.3,Investment,No,1-3 years,Channel Partner / Broker,No,No,No,No,0.0686,Low,Yes,7430000
CUST_20134,40,Male,Manufacturing & Engineering,Delhi,49100.0,589200,5,Rented,2920000.0,1000.0,Within City Limits,16.0,Self-use,Yes,1-3 years,Channel Partner / Broker,No,No,No,No,0.0666,Low,No,0
CUST_16906,43,Male,Government & PSU,Mumbai,43400.0,520800,3,Rented,2000000.0,600.0,City Centre,5.1,Investment,Yes,1-3 years,Google & Social Media Ads,Yes,Yes,No,No,0.2338,Low,No,0
CUST_16119,43,Unknown,Healthcare,Mumbai,393400.0,4720800,3,Rented,17600000.0,4000.0,Periphery / Growth Corridor,41.1,Self-use,Yes,0-6 months,Print / Newspaper Ad,No,Yes,Yes,No,0.9305,High,Yes,16870000
CUST_17380,44,Male,Healthcare,Mumbai,288200.0,3458400,5,Rented,4730000.0,1500.0,Periphery / Growth Corridor,36.6,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.0938,Low,No,0
CUST_11573,29,Female,Retail & Commerce,Bombay,44100.0,529200,2,Rented,2000000.0,594.0,Suburbs,23.9,Investment,No,0-6 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1543,Low,No,0
CUST_17534,41,Male,Healthcare,Delhi,219600.0,2635200,3,Rented,11470000.0,1200.0,Periphery / Growth Corridor,41.0,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0198,Low,No,0
CUST_12438,38,Male,Government & PSU,Hyderabad,174000.0,2084400,5,Rented,9840000.0,1200.0,City Centre,5.2,Self-use,Yes,>3 years,Google & Social Media Ads,Yes,No,No,No,0.0913,Low,No,0
CUST_12765,37,Female,Government & PSU,Hyderabad,63900.0,766800,6,Rented,3540000.0,900.0,Within City Limits,22.8,Self-use,Yes,6-12 months,Google & Social Media Ads,No,Yes,No,Yes,0.9205,High,Yes,3460000
CUST_13312,60,Male,Retired,Noida,153900.0,1846800,6,Living with Parents,5660000.0,1200.0,Periphery / Growth Corridor,25.3,Investment,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.9423,High,Yes,5510000
CUST_19159,40,Male,IT & Software,Mumbai,155500.0,1866000,5,Rented,6909999.999999999,1800.0,Suburbs,29.5,Self-use,Yes,1-3 years,Channel Partner / Broker,Yes,No,No,No,0.1228,Low,Yes,6710000
CUST_20765,27,Male,IT & Software,Kolkata,67000.0,804000,3,Living with Parents,2650000.0,900.0,Periphery / Growth Corridor,43.1,Self-use,Yes,1-3 years,Channel Partner / Broker,No,Yes,Yes,Yes,0.9806,High,Yes,2580000
CUST_18631,39,Female,Manufacturing & Engineering,Mumbai,125500.0,1506000,4,Rented,5710000.0,1200.0,City Centre,6.2,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,No,Yes,0.9636,High,Yes,5550000
CUST_15606,19,Male,Retail & Commerce,Hyderabad,28000.0,336000,2,Rented,2000000.0,900.0,Suburbs,21.0,Self-use,Yes,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.0493,Low,No,0
CUST_10799,30,Male,IT & Software,Gurugram,101200.0,1214400,2,Owned Flat/House,5030000.0,1000.0,Periphery / Growth Corridor,42.3,Investment,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0216,Low,No,0
CUST_14967,25,Female,Unknown,Delhi,62000.0,741600,1,Rented,2160000.0,600.0,Within City Limits,14.8,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,2050000
CUST_13761,25,Male,Unknown,Hyderabad,95000.0,1140000,2,Rented,4730000.0,1000.0,City Centre,8.9,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0491,Low,No,0
CUST_20047,46,Male,Unknown,Delhi,250999.99999999997,3014400,5,Owned Flat/House,9450000.0,1500.0,Periphery / Growth Corridor,30.3,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,No,0.9258,High,No,9110000
CUST_12602,61,Male,Manufacturing & Engineering,Bengaluru,194300.0,2331600,5,Owned Flat/House,9550000.0,1800.0,Periphery / Growth Corridor,37.1,Investment,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.1678,Low,Yes,9500000
CUST_16062,25,Unknown,IT & Software,Chennai,151200.0,1814400,1,Rented,7620000.0,1500.0,Periphery / Growth Corridor,33.3,Self-use,No,0-6 months,Print / Newspaper Ad,No,No,No,No,0.2169,Low,Yes,7620000
CUST_10158,40,Female,Government & PSU,Kolkata,226500.0,2718000,4,Owned Flat/House,8030000.0,1500.0,Suburbs,20.4,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,No,No,No,0.0584,Low,No,0
CUST_19955,37,Male,IT & Software,Mumbai,37600.0,451200,3,Rented,2000000.0,600.0,Suburbs,17.5,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,Yes,No,No,No,0.1483,Low,No,0
CUST_18443,28,Male,Manufacturing & Engineering,Mmr,43800.0,525600,3,Rented,2000000.0,600.0,Within City Limits,12.4,Investment,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0583,Low,No,0
CUST_10538,35,Male,Self-Employed / Business,Bengaluru,147300.0,1767600,5,Rented,5200000.0,1200.0,Periphery / Growth Corridor,25.9,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.415,Medium,Yes,5180000
CUST_18340,37,Male,Self-Employed / Business,Gurgaon,139600.0,1675200,3,Rented,7930000.0,1200.0,Within City Limits,17.9,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.4109,Medium,No,0
CUST_19415,49,Male,Business Owner,Hyderabad,359300.0,4311600,5,Rented,4730000.0,1800.0,Unknown,45.6,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.3257,Low,Yes,15940000
CUST_17740,57,Male,Finance / BFSI,Bengaluru,146100.0,1753200,4,Rented,6350000.0,1000.0,Suburbs,22.3,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,No,No,0.5086,Medium,No,0
CUST_11311,37,Male,Manufacturing & Engineering,Chennai,99200.0,1190400,3,Rented,5950000.0,1800.0,Within City Limits,17.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2176,Low,No,0
CUST_10471,63,Male,Retired,Kolkata,111500.0,1338000,2,Living with Parents,5990000.0,1500.0,Unknown,15.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.3058,Low,No,0
CUST_13652,37,Male,Retail & Commerce,Ahmedabad,105000.0,1260000,3,Rented,3600000.0,600.0,City Centre,7.5,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.9303,High,Yes,3440000
CUST_16959,34,Male,Banking,Mumbai,138200.0,1658400,3,Owned Flat/House,4730000.0,1200.0,Within City Limits,13.6,Investment,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,Yes,No,0.9312,High,Yes,7480000
CUST_14577,31,Male,IT & Software,Chennai,80200.0,962400,3,Rented,3490000.0,900.0,Periphery / Growth Corridor,39.0,Self-use,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.4642,Medium,No,0
CUST_16934,32,Male,Retail & Commerce,Delhi,59000.0,709200,3,Rented,3100000.0,1200.0,Within City Limits,22.8,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,No,No,No,0.0696,Low,No,0
CUST_16686,33,Male,BFSI & Banking,Mumbai,45500.0,546000,3,Rented,2180000.0,1000.0,Periphery / Growth Corridor,46.2,Investment,No,1-3 years,Google & Social Media Ads,No,No,No,No,0.1185,Low,No,0
CUST_17026,34,Female,Real Estate & Construction,Chennai,125600.0,1507200,5,Rented,4730000.0,1200.0,Within City Limits,12.4,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.9144,High,Yes,4600000
CUST_18843,27,Male,Self-Employed / Business,Bengaluru,62700.0,752400,3,Rented,3420000.0,600.0,Unknown,26.6,Self-use,No,6-12 months,Direct Walk-in / Exhibition,No,No,No,No,0.1856,Low,No,0
CUST_17166,25,Male,bfsi,Pune,67700.0,812400,3,Living with Parents,2150000.0,900.0,Periphery / Growth Corridor,34.1,Self-use,Yes,0-6 months,Channel Partner / Broker,No,Yes,Yes,Yes,0.99,High,Yes,2060000
CUST_14731,32,Male,BFSI & Banking,Hyderabad,102100.0,1225200,2,Owned Flat/House,3890000.0,900.0,Within City Limits,12.5,Investment,No,1-3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.1518,Low,No,0
CUST_11936,25,Male,Banker,Hyderabad,67500.0,810000,2,Rented,2310000.0,900.0,Periphery / Growth Corridor,37.5,Investment,No,1-3 years,Google & Social Media Ads,Yes,No,No,No,0.1455,Low,No,0
CUST_16112,32,Unknown,IT & Software,Mumbai,187900.0,2254800,3,Living with Parents,5960000.0,1800.0,Suburbs,16.1,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,Yes,Yes,0.99,High,Yes,5750000
CUST_12785,42,Male,BFSI & Banking,Noida,339300.0,4071600,4,Rented,17300000.0,3000.0,Periphery / Growth Corridor,38.8,Self-use,Yes,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0671,Low,No,0
CUST_20006,31,Male,IT & Software,Kolkata,150500.0,1806000,3,Owned Flat/House,7690000.0,1200.0,Within City Limits,12.7,Self-use,Yes,0-6 months,Google & Social Media Ads,Yes,Yes,No,No,0.634,Medium,Yes,7540000
CUST_15767,28,Male,BFSI & Banking,Kolkata,71500.0,858000,4,Living with Parents,4730000.0,1000.0,Suburbs,15.3,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,Yes,0.9865,High,Yes,3330000
CUST_13324,29,Female,Doctor,Hyderabad,101000.0,1209600,3,Living with Parents,3270000.0,600.0,City Centre,3.3,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0474,Low,No,0
CUST_16027,40,Male,IT & Software,Chennai,477800.0,5733600,3,Owned Flat/House,21320000.0,2400.0,Within City Limits,11.6,Self-use,Yes,>3 years,Google & Social Media Ads,No,No,No,No,0.0654,Low,No,0
CUST_12306,36,Male,Finance / BFSI,Noida,51500.0,618000,4,Rented,2400000.0,1000.0,Periphery / Growth Corridor,46.6,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0993,Low,No,0
CUST_12776,67,Male,BFSI & Banking,Mumbai,158400.0,1900800,4,Rented,7660000.0,1197.0,Suburbs,28.9,Investment,Yes,>3 years,Channel Partner / Broker,No,No,No,No,0.0194,Low,No,0
CUST_15565,29,Male,Real Estate & Construction,Pune,114600.0,1375200,3,Living with Parents,4450000.0,1000.0,Suburbs,25.1,Self-use,Yes,1-3 years,Channel Partner / Broker,No,Yes,Yes,Yes,0.9151,High,Yes,4260000
CUST_20934,39,Female,IT & Software,Gurugram,118300.0,1419600,5,Rented,4240000.0,1500.0,Periphery / Growth Corridor,36.3,Self-use,No,1-3 years,Print / Newspaper Ad,No,Yes,No,No,0.369,Medium,No,0
CUST_15334,50,Female,Medical,Mumbai,215000.0,2575200,3,Rented,10970000.0,1800.0,Periphery / Growth Corridor,47.5,Self-use,Yes,0-6 months,Channel Partner / Broker,Yes,No,No,No,0.2805,Low,Yes,10960000
CUST_10879,49,Male,PSU Employee,Chennai,456300.0,5475600,5,Owned Flat/House,20460000.0,2400.0,Within City Limits,8.7,Investment,Yes,6-12 months,Direct Walk-in / Exhibition,No,Yes,Yes,Yes,0.9846,High,Yes,19300000
CUST_16272,55,Male,Unknown,Ahmedabad,342400.0,4108800,3,Owned Flat/House,16250000.0,4000.0,Periphery / Growth Corridor,31.4,Investment,No,1-3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0778,Low,No,0
CUST_13757,40,Male,Education,Chennai,38100.0,457200,3,Rented,2000000.0,1000.0,Suburbs,28.8,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.6913,High,Yes,1990000
CUST_15823,25,Female,Manufacturing & Engineering,Gurugram,44600.0,535200,1,Rented,4730000.0,900.0,Periphery / Growth Corridor,37.1,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,No,0.8899,High,Yes,1880000
CUST_10084,49,Male,Finance / BFSI,Bengaluru,593900.0,7126800,5,Owned Flat/House,23960000.0,3000.0,Suburbs,16.4,Investment,Yes,0-6 months,Google & Social Media Ads,No,Yes,No,No,0.7557,High,No,0
CUST_15202,30,Male,BFSI & Banking,Bengaluru,65800.0,789600,4,Owned Flat/House,3390000.0,900.0,Periphery / Growth Corridor,31.2,Self-use,Yes,0-6 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.6963,High,Yes,3310000
CUST_12536,40,Female,Unknown,Gurugram,127100.0,1525200,4,Rented,7410000.0,1200.0,Periphery / Growth Corridor,39.5,Investment,No,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1414,Low,Yes,7220000
CUST_19745,44,Male,Finance / BFSI,Bengaluru,207600.0,2491200,4,Living with Parents,11440000.0,1500.0,Periphery / Growth Corridor,34.9,Self-use,Yes,6-12 months,Print / Newspaper Ad,No,Yes,Yes,No,0.7783,High,Yes,11040000
CUST_13741,53,Male,Government & PSU,Mumbai,182200.0,2186400,2,Owned Flat/House,9570000.0,1800.0,Within City Limits,22.8,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.6565,High,No,0
CUST_10828,51,Male,Finance / BFSI,Gurugram,263900.0,3166800,5,Rented,4730000.0,1200.0,City Centre,5.0,Investment,Yes,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,10770000
CUST_14407,33,Male,Retail & Commerce,Bengaluru,46600.0,559200,2,Living with Parents,2130000.0,1000.0,Periphery / Growth Corridor,29.6,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.0528,Low,No,0
CUST_16884,47,Male,IT & Software,Delhi,82100.0,985200,3,Rented,3290000.0,1000.0,Suburbs,26.8,Investment,Yes,>3 years,Channel Partner / Broker,Yes,Yes,No,No,0.2245,Low,No,0
CUST_20681,43,Male,Manufacturing & Engineering,Bengaluru,172900.0,2074800,4,Rented,7450000.0,1500.0,Any,8.6,Self-use,No,>3 years,Magicbricks / Real Estate Portal,No,Yes,No,No,0.2269,Low,No,0
CUST_12636,29,Male,IT,Unknown,175600.0,2107200,2,Owned Flat/House,10170000.0,2400.0,Within City Limits,14.7,Investment,Yes,6-12 months,Channel Partner / Broker,No,Yes,No,No,0.321,Low,No,0
CUST_15892,32,Male,Unknown,Mumbai,174300.0,2091600,3,Rented,6600000.0,1200.0,City Centre,7.7,Self-use,No,0-6 months,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.99,High,Yes,6380000
CUST_10825,41,Female,BFSI & Banking,Bengaluru,415600.0,4987200,3,Rented,20960000.0,1800.0,Suburbs,23.1,Investment,Yes,0-6 months,Channel Partner / Broker,No,Yes,No,No,0.5106,Medium,No,0
CUST_17459,29,Female,Self-Employed / Business,Chennai,136000.0,1628400,5,Rented,5460000.0,1000.0,Suburbs,28.2,Self-use,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.2043,Low,No,0
CUST_15426,40,Male,IT & Software,Bengaluru,98700.0,1184400,5,Owned Flat/House,3850000.0,900.0,Suburbs,21.8,Investment,Yes,0-6 months,Print / Newspaper Ad,No,No,No,No,0.2904,Low,No,0
CUST_18421,36,Female,Healthcare,Mumbai,118600.0,1423200,3,Owned Flat/House,5350000.0,1000.0,Suburbs,15.9,Investment,Yes,0-6 months,Google & Social Media Ads,No,No,No,No,0.3951,Medium,No,0
CUST_20275,31,Male,Healthcare,Delhi,98300.0,1179600,3,Living with Parents,3640000.0,1000.0,Periphery / Growth Corridor,28.6,Self-use,Yes,1-3 years,Print / Newspaper Ad,No,No,No,No,0.1613,Low,No,0
CUST_16144,70,Female,Retired,Mumbai,99700.0,1196400,3,Owned Flat/House,5230000.0,1200.0,Suburbs,27.0,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1342,Low,No,0
CUST_18345,36,Male,Government & PSU,Chennai,31300.0,375600,4,Rented,2000000.0,900.0,Suburbs,27.6,Self-use,No,1-3 years,Magicbricks / Real Estate Portal,No,Yes,Yes,Yes,0.9605,High,Yes,1890000
CUST_19663,35,Male,Unknown,Ahmedabad,58300.0,699600,4,Rented,2000000.0,1000.0,Within City Limits,22.8,Self-use,Yes,0-6 months,Channel Partner / Broker,No,No,No,No,0.3703,Medium,No,0
CUST_14146,26,Female,BFSI & Banking,Bengaluru,100000.0,1196400,3,Rented,5150000.0,1200.0,Periphery / Growth Corridor,30.5,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,No,No,No,No,0.036,Low,No,0
CUST_15781,26,Male,Manufacturing & Engineering,Noida,40500.0,486000,4,Living with Parents,2000000.0,1200.0,Suburbs,27.3,Self-use,Yes,0-6 months,Google & Social Media Ads,No,Yes,Yes,Yes,0.986,High,Yes,1950000
CUST_20786,41,Male,Medical,Pune,297200.0,3566400,4,Living with Parents,4730000.0,1200.0,Periphery / Growth Corridor,46.6,Self-use,Yes,1-3 years,Google & Social Media Ads,No,No,No,No,0.0454,Low,No,0
CUST_11917,26,Male,Self-Employed / Business,Hyderabad,31900.0,382800,4,Living with Parents,2000000.0,1200.0,Suburbs,28.7,Investment,Yes,6-12 months,Direct Walk-in / Exhibition,Yes,Yes,No,No,0.3958,Medium,No,0
CUST_18188,30,Female,PSU Employee,Ahmedabad,96500.0,1158000,3,Owned Flat/House,4790000.0,1200.0,Periphery / Growth Corridor,37.9,Self-use,Yes,>3 years,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.1443,Low,No,0
CUST_20444,37,Male,Healthcare,Bombay,96000.0,1152000,4,Owned Flat/House,4730000.0,1200.0,Periphery / Growth Corridor,39.4,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.0871,Low,No,0
CUST_18333,43,Male,Government & PSU,Mumbai,138000.0,1656000,4,Owned Flat/House,4910000.0,1500.0,Suburbs,28.1,Self-use,Yes,6-12 months,Google & Social Media Ads,No,No,No,No,0.2881,Low,Yes,4890000
CUST_10336,40,Male,it / software,Chennai,133000.0,1596000,3,Rented,6790000.0,1000.0,Suburbs,22.8,Self-use,No,6-12 months,Google & Social Media Ads,No,No,No,No,0.1335,Low,Yes,6630000
CUST_16716,41,Male,Manufacturing & Engineering,Gurugram,85000.0,1020000,4,Living with Parents,3150000.0,1000.0,Suburbs,27.6,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,Yes,No,No,0.6047,Medium,No,0
CUST_14464,37,Male,IT & Software,Gurugram,92700.0,1112400,4,Rented,4880000.0,1200.0,Within City Limits,22.8,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.3427,Low,No,0
CUST_19618,40,Male,Retail & Commerce,Noida,397100.0,4765200,4,Owned Flat/House,4730000.0,2400.0,Periphery / Growth Corridor,45.3,Investment,Yes,6-12 months,Magicbricks / Real Estate Portal,No,No,No,No,0.1928,Low,Yes,21770000
CUST_21139,53,Male,Finance / BFSI,Hyderabad,166400.0,1996800,2,Living with Parents,8240000.000000001,1800.0,Suburbs,28.1,Investment,No,0-6 months,Magicbricks / Real Estate Portal,Yes,No,No,No,0.4248,Medium,No,0
CUST_19259,25,Unknown,Manufacturing & Engineering,Delhi,105500.0,1266000,1,Rented,5230000.0,1000.0,Periphery / Growth Corridor,25.9,Self-use,No,1-3 years,Google & Social Media Ads,No,Yes,No,No,0.1745,Low,No,0
